numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous
																																																																																																								class
302.0	246.0	27.0	0.16666666666666666	0.2	6.0	5.266666666666667	3.0	0.0	0.0	16.0	9.0	23.0	0.0	8.044444444444444	47.30000000000004	8.89777777777778	7.591788888888889	11.0	10.504223727775692	31.22222222222222	69.38066904810813	1.75	1.173913043478261	0.8518518518518519	4.426352063787131	351.23966942148763	73.47222222222223	0.6666666666666666	1.1547005383792515	0.25	4.333333333333333	0.25925925925925924	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	0.019270836006237135	2.1	-0.023161641263784033	1.1856238447720702	1.1142366298689699	1.2570110596751705	0.8864175229746224	0.7054000178718636	0.6207616336708797	0.7900384020728475	0.785736025036465	1.2303890923190637	1.319919587413051	0.7606312981206821	0.8710938586183192	4.024690620138757	1.1618281064710367	0.6666666666666666	0.7104593093376499	0.6583660266766733	0.7748122192163658	0.8497104335067605	0.29792274789767953	0.24547716104957285	0.3643302854495053	0.6737764354305785	0.712100787866756	0.9190624130669555	3.6973792514712143	-0.45071993644328345	0.9507199364432835	0.9226247530551395	0.0
207.0	169.0	19.0	0.3333333333333333	0.2857142857142857	8.0	4.904761904761905	2.0	0.0	0.0	17.0	9.5	19.0	0.0	12.221052631578948	41.350394736842105	9.851842105263156	12.418226315789473	9.0	13.023866798666859	41.078947368421055	0.0	1.3333333333333333	1.0	1.0	4.358898943540673	207.61245674740482	0.0	0.7894736842105263	1.835325870964494	0.19444444444444445	4.75	0.15789473684210525	0.0	1.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.007440987080234692	3.6	0.0029582050882909147	1.2013484749227725	1.2013484749227725	1.2013484749227725	1.0	0.7216190790996356	0.7216190790996356	0.7216190790996356	1.0	1.2013484749227725	1.2013484749227725	0.7216190790996356	0.7216190790996356	3.397926612744038	1.2013484749227725	1.0	0.6006742374613863	0.6006742374613863	0.6006742374613863	1.0	0.20050612231851178	0.20050612231851173	0.20050612231851184	0.9999999999999994	0.6006742374613863	1.0	-1.4432381581992715	-1.0	1.0	1.0	0.0
792.0	657.0	68.0	0.24390243902439024	0.35365853658536583	5.0	5.524390243902439	5.0	0.0	0.4	21.0	13.6	47.0	0.0	18.969411764705885	30.051588235294133	12.446352941176475	11.741648235294118	16.0	14.265292616868656	56.247058823529414	50.283197108438465	4.416666666666667	1.446808510638298	0.6911764705882353	5.699587188353825	646.2585034013606	63.423669467787114	0.39705882352941174	2.789159687917829	0.2777777777777778	7.4	0.16176470588235295	0.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	46.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.8	0.10907478700750906	1.1477656228799071	1.0442552704290775	1.2321571862994098	0.8475016678394206	0.6600480030465149	0.545234534909453	0.7591056658746391	0.7182590769905998	1.2659732828023802	1.4142135623730951	0.809707069091284	1.0	5.927761022285745	1.0478900040278878	0.625	0.8407459014685706	0.7702436627344329	0.909077660258899	0.847280377030795	0.46008675276010624	0.353385920671498	0.5692973597694606	0.6207404875627793	0.8417206694948588	0.9259062303380577	-36.43031734681122	0.044947025237786736	0.8269519796771426	0.9460237646481057	3.0
378.0	314.0	35.0	0.1951219512195122	0.2926829268292683	6.0	5.341463414634147	6.0	0.0	0.0	10.0	5.833333333333333	30.0	0.0	11.476190476190476	46.21702380952385	8.262142857142855	10.692976190476191	11.0	9.725611199111238	40.11904761904762	83.76603395503518	1.4666666666666666	1.1666666666666667	0.8571428571428571	5.0709255283711	261.59334126040426	105.42857142857139	0.7142857142857143	2.197401062294143	0.2777777777777778	5.0	0.3142857142857143	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.06681113242134316	4.8	0.05343388135535074	1.2296374605165021	1.154653607909715	1.3443559146909494	0.8588898187539535	0.7593977655596813	0.6666124771294606	0.9036464126822693	0.7376917207591991	1.2950218834101601	1.373001694321415	0.8424479297090629	0.9425668263047381	4.689112933717114	1.1722782334292785	0.5	0.7948526881428615	0.7868766421929049	0.8032670014667375	0.9795953783189097	0.3932347630934984	0.38280148801204594	0.40427851407690507	0.9468756678452281	0.7948810900265505	0.9895602440721769	-8.217113726893022	-0.2131667788086377	0.9152245785402089	0.9454218038483142	2.0
703.0	576.0	60.0	0.22972972972972974	0.24324324324324326	1.0	4.918918918918919	9.0	0.1111111111111111	0.0	11.0	6.666666666666667	48.0	0.0	10.0	60.47833333333335	6.48	9.493666666666666	10.0	8.515128840125781	36.666666666666664	77.15405836376394	1.55	1.25	0.8	6.196773353931867	251.85185185185185	118.40000000000005	0.55	2.1946905628508695	0.2777777777777778	5.888888888888889	0.25	1.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	0.0	2.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.15883790718218987	4.8	0.09518015135063335	1.2115126276803676	1.122137866144196	1.3325815676457813	0.8420781837217156	0.7374768097131582	0.6295966953173251	0.887886817214644	0.7090956675000637	1.3337173664170199	1.4142135623730951	0.8942675164704738	1.0	6.539930145978278	1.156107238676892	0.625	0.883542687777701	0.7900194985142783	0.9360096525049313	0.8440292217073223	0.5336139763153966	0.3638476659660106	0.6339921908371676	0.5738992864968269	0.8845813003402596	0.9450557459241579	-62.25638626041971	0.01069504249480605	0.8784086483604008	0.9830664480585056	2.0
397.0	327.0	32.0	0.16216216216216217	0.21621621621621623	6.0	5.297297297297297	5.0	0.0	0.0	11.0	6.4	27.0	0.0	10.06	49.645250000000004	7.9247499999999995	9.381752500000001	10.0	8.841846274778883	31.4	72.4158882494696	2.75	1.1851851851851851	0.84375	4.772970773009195	355.0295857988166	84.290625	0.6875	1.7677669529663687	0.19444444444444445	5.6	0.25	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	21.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.09622279232425629	2.7	-0.008478043516262718	1.2625219365174505	1.2456885564393563	1.2879953715018553	0.9671529758580052	0.7971486382811438	0.7758699898219835	0.8294660385051011	0.935384878710995	1.2700563464538883	1.380057312897465	0.8103857448744068	0.9522790934408858	4.702126808999638	1.1755317022499094	0.5	0.7790882804055358	0.7379433346019397	0.8058164656010713	0.9157709802460986	0.3737327316997999	0.32325193318705847	0.40690616234289734	0.7944139536394046	0.7796084329044968	0.9674764244522781	-7.612434856285163	-0.2866273411976118	0.9879486514618542	0.968519945660947	1.0
498.0	407.0	43.0	0.23076923076923078	0.17307692307692307	5.0	4.615384615384615	3.0	0.0	0.3333333333333333	39.0	14.333333333333334	38.0	0.0	12.24496124031008	60.468062015503904	8.38604651162791	10.9572007751938	12.0	9.725611199111238	35.26356589147287	116.31244823753283	2.230769230769231	1.131578947368421	0.8837209302325582	5.794945672638978	233.56401384083046	174.62325581395353	0.5813953488372093	2.4399771253216747	0.3611111111111111	10.333333333333334	0.2558139534883721	0.0	1.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	22.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	1.0	2.0	1.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	0.259353844466903	4.8	0.06661092418546832	1.3159330210634557	1.2664216280782026	1.352182376428434	0.9365760493220195	0.8664371555133402	0.8019118700321224	0.9141985895618235	0.8771746961636417	1.3181504483254174	1.4142135623730954	0.8725735907972835	1.0	5.35255147038922	1.1968668940856748	0.8	0.8347718638350384	0.7971583183643389	0.8978701398611958	0.887832530534509	0.45050830091604366	0.3935488525706722	0.5488827764511309	0.7169998211917136	0.8354991757254024	0.9305345379394893	15.362905643249615	-0.23736235090069088	1.000413529304268	0.9488999578541606	0.0
454.0	373.0	35.0	0.18604651162790697	0.3023255813953488	6.0	5.3023255813953485	4.0	0.0	0.0	21.0	8.75	26.0	0.0	13.785714285714285	38.42232142857145	10.073928571428574	9.935357142857143	13.0	10.686352973137792	45.892857142857146	44.278479087356544	1.9166666666666667	1.3461538461538463	0.7428571428571429	4.394802124588286	711.8055555555555	46.139682539682546	0.4857142857142857	1.6903085094570331	0.3333333333333333	6.75	0.2571428571428571	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08458344705030854	4.8	0.042219278024673706	1.134366636098927	0.8302689996807031	1.2678810593788927	0.6548477032123453	0.659012860941914	0.3446733059153977	0.8037611903658716	0.42882551440248395	1.2756509668072993	1.4142135623730951	0.8277375897252789	1.0	4.751546986149075	1.0624782059313582	0.4	0.8106560910768446	0.7209717355574774	0.9158644728571895	0.7872035185602164	0.41878581553804367	0.29629239390959905	0.5707243483400725	0.5191514866526247	0.8137506201412219	0.888505498638454	11.784939431640867	-0.11832075862978318	0.8667199771975427	0.987335555052526	2.0
