numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous
																																																																																																								class
3420.0	2741.0	379.0	0.4578313253012048	0.12048192771084337	1.0	3.7248995983935744	38.0	0.10526315789473684	0.07894736842105263	18.0	9.973684210526315	181.0	0.0	6.311373420358284	85.99508783502294	3.7424809054298045	10.922144604915985	6.0	6.8360192770164	25.804818775170116	50.613669582915264	1.9736842105263157	2.0939226519337018	0.47757255936675463	9.297345494569006	681.1428571428571	108.70564483889022	0.2849604221635884	2.9278933325438303	0.5277777777777778	3.744186046511628	0.2691292875989446	35.0	4.0	2.0	0.0	0.0	13.0	66.0	0.0	1.0	0.0	6.0	175.0	2.0	18.0	0.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0	0.0	18.0	60.0	9.0	8.0	7.0	0.0	0.0	0.0	0.0	24.0	0.0	7.0	28.0	0.08821228139552745	0.2782805429864261	0.4734287313260317	0.35325955544452065	0.20372197888607305	0.48532886523753666	0.41976068904610586	0.06413373625934272	0.020751322340628597	0.11777205371637733	0.17619903606846016	1.0333226293054218	1.3642048622806886	0.5680696133724313	0.9305274531351363	4.187843277379322	0.32309912340792774	0.5238095238095238	0.7412279539160462	0.6354945477532811	0.9091349573479927	0.6990101333327464	0.3325752075232546	0.21968546484226414	0.5363301678952426	0.4096086291479574	0.7446772095259621	0.8191052423044375	-9.251096932621233e-10	0.8243396034816082	0.1408949876976728	0.847221441341569	34.0
3962.0	3180.0	379.0	0.2847826086956522	0.1608695652173913	4.0	4.356521739130435	30.0	0.0	0.36666666666666664	23.0	12.633333333333333	231.0	0.0	9.591591908531223	68.78630914687776	6.803490765171507	8.887625206684257	9.0	9.210782826323648	32.15839929639402	74.13297892553011	1.4104477611940298	1.6406926406926408	0.6094986807387863	11.865672979256576	239.75605867346937	218.8017899165657	0.41952506596306066	3.5442919288688475	0.6111111111111112	5.098039215686274	0.2532981530343008	3.0	3.0	1.0	0.0	1.0	13.0	62.0	2.0	1.0	0.0	13.0	143.0	6.0	4.0	0.0	0.0	1.0	0.0	0.0	35.0	1.0	0.0	0.0	0.0	0.0	0.0	29.0	33.0	15.0	8.0	10.0	1.0	0.0	0.0	0.0	5.0	0.0	3.0	40.0	0.11303965829340301	3.723981900452489	0.8791616428008173	0.38761575703887685	0.27984920511470024	0.5327757530479159	0.5252664062013566	0.07650716796002353	0.03915778880166465	0.1419250015178869	0.2759047974836877	1.0941798147276285	1.3768246021509798	0.6395471722685931	0.9478229925441022	4.486096731661556	0.36387049357010337	0.5	0.7872220374455301	0.7127658613728864	0.9532011908516235	0.7477601457212578	0.38576631769715103	0.29241275073213846	0.6184754111194484	0.47279608125869976	0.7891241876439239	0.8278673959050475	-2.4264357612161557e-07	0.8345845065735968	0.14056941439950174	0.8797558800860785	46.0
4396.0	3547.0	427.0	0.3383458646616541	0.18796992481203006	1.0	4.434210526315789	39.0	0.0	0.23076923076923078	15.0	10.948717948717949	235.0	0.0	9.906419263796312	63.37357353029486	7.139953161592505	9.356605590584278	9.0	8.986495653885253	34.36792169579055	64.40880709654073	1.8195488721804511	1.8170212765957447	0.550351288056206	11.37244708465194	299.13050169282855	179.17947404371577	0.37236533957845436	3.7746845642674525	0.5277777777777778	4.913793103448276	0.21779859484777517	0.0	10.0	2.0	0.0	0.0	20.0	69.0	2.0	1.0	0.0	11.0	160.0	17.0	15.0	0.0	0.0	3.0	0.0	0.0	39.0	1.0	0.0	0.0	0.0	0.0	0.0	31.0	21.0	19.0	11.0	10.0	1.0	0.0	0.0	0.0	4.0	0.0	12.0	40.0	0.10968692018525636	0.16968325791855143	0.6164650309842064	0.38032691676486985	0.19580743175359994	0.48720002213500124	0.4019035772936448	0.07438813485326663	0.019170275164970163	0.11868193078417255	0.1615264854414276	1.1283425314991564	1.3968634043646766	0.6740831858112954	0.9756136852266369	4.76087112560322	0.3548543822988246	0.4666666666666667	0.8109634633003152	0.7313923723646111	0.8955878290785724	0.8166618042555422	0.4161366251081793	0.30980288125088906	0.5385745157878497	0.5752275166560681	0.8118519319801691	0.9065017473668049	4.221922627971132e-09	0.8598563877073443	0.1260961009039321	0.8665302908880235	40.0
3410.0	2692.0	309.0	0.3261455525606469	0.1293800539083558	5.0	4.199460916442049	30.0	0.1	0.2	8.0	10.3	174.0	0.0	6.320647249190939	81.11642233009711	4.504022653721684	8.695308802588997	7.0	7.3011	25.83398058252427	60.05945384465077	1.6603773584905661	1.7758620689655173	0.5631067961165048	9.898514157401191	339.30904340252573	134.63257820927723	0.3365695792880259	3.0150646571394435	0.6944444444444444	4.073529411764706	0.24919093851132687	1.0	7.0	2.0	0.0	1.0	12.0	43.0	1.0	0.0	0.0	6.0	132.0	4.0	8.0	0.0	0.0	2.0	1.0	0.0	23.0	3.0	2.0	0.0	1.0	0.0	1.0	23.0	21.0	12.0	8.0	10.0	3.0	1.0	0.0	0.0	6.0	12.0	33.0	40.0	0.12775861579475925	-0.8054298642533944	0.5227485615646315	0.3635528160616949	0.250708819091467	0.46985392635302103	0.533588856088645	0.06739582880335918	0.03142745598511909	0.11038135605467503	0.28471706734199004	1.0199669030231533	1.3251089155147107	0.566109023458612	0.8779568189882865	3.5489076268930573	0.3295078009675124	0.5517241379310345	0.7383189831968306	0.678645412766562	0.8237618847791919	0.823836869981514	0.3266412714233924	0.26276118586895825	0.42465412442694217	0.6187651803065529	0.7393159153228708	0.897487403803641	2.1424721688593578e-06	0.8341765964988629	0.1466113327994592	0.8314303432243597	30.0
2943.0	2299.0	330.0	0.3772609819121447	0.059431524547803614	4.0	3.7157622739018086	26.0	0.07692307692307693	0.2692307692307692	29.0	12.692307692307692	152.0	0.0	5.561771561771562	94.99594405594407	3.162424242424244	11.730402097902099	5.0	5.369823440869386	19.662004662004662	46.21992663422934	1.954954954954955	2.1710526315789473	0.46060606060606063	8.36732461496034	1160.164746170577	76.10868232890707	0.28484848484848485	3.688228613173308	0.5277777777777778	2.865079365079365	0.2878787878787879	2.0	1.0	0.0	0.0	3.0	23.0	45.0	1.0	0.0	0.0	1.0	128.0	16.0	23.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	46.0	10.0	17.0	16.0	1.0	2.0	0.0	0.0	27.0	4.0	3.0	34.0	0.11431641717787581	0.6742081447963795	0.6072694453401584	0.31741372430101783	0.23887284880707302	0.3803417382700651	0.6280479494402983	0.05093475374967143	0.028530118948603134	0.07232991893514751	0.3944442267961592	0.8751126194169362	1.1822348892594203	0.4120848993302787	0.698839666691117	3.324065566077607	0.29850989997608557	0.3870967741935484	0.6296795320782644	0.564528962717643	0.8086999115119484	0.6980697718418164	0.22462385777066896	0.17297222448452898	0.3891915397760254	0.44443983696067035	0.6314996738412144	0.7808825806108475	1.3694248351963519e-08	0.8091233717230748	0.1570198556880685	0.8282373203691881	26.0
4051.0	3346.0	480.0	0.4950354609929078	0.10921985815602837	1.0	3.6382978723404253	72.0	0.375	0.0	2.0	6.666666666666667	190.0	0.0	5.75	90.79333333333332	2.2516666666666687	12.750354166666666	5.0	5.7366	22.708333333333336	44.142708699871115	3.6228070175438596	2.526315789473684	0.3958333333333333	8.67227382716513	1041.8346322673117	91.41702586206895	0.22083333333333333	3.6971272631598713	0.5277777777777778	3.463917525773196	0.20208333333333334	8.0	4.0	2.0	0.0	0.0	7.0	91.0	1.0	1.0	0.0	1.0	248.0	20.0	115.0	0.0	0.0	4.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	14.0	20.0	3.0	31.0	6.0	0.0	0.0	0.0	40.0	0.0	73.0	40.0	0.16533626600041323	4.251131221719457	0.7840444832469575	0.3733668892299479	0.2522134419077578	0.5052290088347429	0.4992061767978473	0.07157555403792736	0.03180581013947881	0.12762817568406848	0.2492068069531221	1.1141622077177944	1.3365242905854284	0.6491704410364814	0.8931485896624407	5.448806796674182	0.34599957758856115	0.5806451612903226	0.7981257733023377	0.7267194898049867	0.9026265058589046	0.8051164962339196	0.3989176013656877	0.30693459417662183	0.5453489886654921	0.5628223404754316	0.799187055733526	0.8854017143813546	-2.3626158178314e-13	0.8560158000278313	0.12884886582394472	0.8257042014415764	40.0
4428.0	3605.0	438.0	0.4110236220472441	0.12913385826771653	1.0	3.8708661417322836	82.0	0.1951219512195122	0.0	11.0	5.341463414634147	283.0	0.0	6.337498607862791	78.183277647845	3.6812985855885962	11.255683160708319	6.0	6.584502450881947	24.062924601848756	87.70320871515484	1.9424460431654675	1.547703180212014	0.6461187214611872	13.522263056660154	155.04288987159677	374.5508543231698	0.4269406392694064	5.447130701269462	0.5833333333333334	4.241758241758242	0.23515981735159816	11.0	4.0	2.0	0.0	0.0	10.0	97.0	2.0	3.0	0.0	5.0	191.0	3.0	32.0	0.0	0.0	9.0	0.0	0.0	33.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	41.0	18.0	16.0	8.0	3.0	0.0	0.0	0.0	30.0	0.0	26.0	30.0	0.15220699331027168	4.099547511312217	1.0424664221623534	0.40304114777190586	0.24969366579412156	0.5668314050708159	0.440507818657166	0.08344880999603992	0.03117346336885274	0.16064892088727745	0.1940471382980918	1.2033231621610543	1.4070846607256227	0.7589266259097845	0.9899436212246692	5.50412792583147	0.37108822905756667	0.509090909090909	0.8625381422851509	0.8061768806999867	0.970830213044192	0.8303994559173136	0.4951514682443376	0.4008590309880572	0.6906391543121353	0.5804174705201964	0.8632079471275461	0.8891440908300751	1.004390722228006e-09	0.8430700783578858	0.1336570458518394	0.8768821617665709	40.0
1443.0	1153.0	129.0	0.2597402597402597	0.11038961038961038	4.0	4.474025974025974	17.0	0.058823529411764705	0.058823529411764705	18.0	7.588235294117647	72.0	0.0	7.376379388964889	69.9375923392613	5.389566803465577	6.583341586867305	7.0	7.5105763829236425	20.766529867761058	42.88462570419211	2.4	1.7916666666666667	0.5581395348837209	6.339246525544492	768.7460617517328	54.286413708690326	0.3178294573643411	1.1445861782233109	0.3611111111111111	5.2272727272727275	0.13953488372093023	0.0	2.0	4.0	0.0	0.0	7.0	20.0	1.0	1.0	0.0	0.0	61.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	40.0	0.09091408660404687	-3.2081447963800898	0.28000180446572154	0.35910427831039216	0.30065624874104785	0.47101632976266383	0.6383138539857903	0.06593386731074637	0.04519708995351901	0.11092819145154531	0.40744457619018887	0.5833761272190023	0.8901224747689216	0.18604253717303856	0.3961590100443745	1.7293181789325758	0.32681041708276376	0.2857142857142857	0.3908392449556043	0.2653807285995727	0.5230728770327212	0.5073494349487587	0.08319305841557043	0.03463425245982077	0.14544182511198445	0.2381313108052224	0.39933072992521446	0.7634323006586211	0.04037312771570601	0.34294263389267543	0.4773867926442738	0.7612272716959201	34.0
