numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous
																																																																																																								class
694.0	573.0	64.0	0.2894736842105263	0.2894736842105263	4.0	4.9868421052631575	6.0	0.0	0.0	19.0	10.666666666666666	58.0	0.0	13.641666666666666	33.417708333333366	11.248125000000002	11.320410416666666	11.0	12.457975602129121	45.041666666666664	177.77527237240466	2.2666666666666666	1.103448275862069	0.90625	7.25	130.31550068587106	332.8958333333333	0.734375	2.875	0.3611111111111111	5.625	0.15625	0.0	0.0	1.0	0.0	0.0	1.0	16.0	0.0	1.0	0.0	2.0	26.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.28601453001506594	6.0	0.24991662563348782	0.8537315029130278	0.5436157623656026	1.0572118077650763	0.5141975887639725	0.3763700023630392	0.14775904854616773	0.55884840323895	0.2643991602906836	1.1918877654162028	1.4142135623730951	0.7381759596851377	1.0	4.092784060456361	0.7734634852754766	0.2857142857142857	0.7937834317724698	0.7533650741426371	0.8933468700865993	0.843306334156191	0.39396555474023537	0.34020349820166895	0.5303822059950674	0.6414308292326701	0.795438401863205	0.8904026291445973	9.263718731780045	0.3453887685873916	0.5148485087785538	0.8996513850877204	2.0
1052.0	873.0	91.0	0.23214285714285715	0.32142857142857145	1.0	5.125	9.0	0.0	0.0	21.0	10.11111111111111	73.0	0.0	14.593894993894995	38.52826617826619	10.397289377289379	11.772736385836385	13.0	11.429527900616531	49.671550671550676	94.55985522071059	2.391304347826087	1.2465753424657535	0.8021978021978022	7.652479308070004	189.79591836734693	182.18803418803424	0.6263736263736264	3.668996928526714	0.3055555555555556	7.0	0.2087912087912088	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	6.0	44.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	7.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.24365204804925744	6.0	0.27636679027431454	0.87795073003675	0.8021263240037818	0.9459927429987861	0.8479201663440362	0.3865394864255026	0.3217033198299101	0.44745113490318356	0.7189686084928985	1.2468595739095256	1.4142135623730951	0.7964396722763202	1.0	5.361062862744218	0.8476584662807187	0.6	0.8461727557488106	0.8005394517031859	0.8960784139686638	0.8933810247226656	0.4678305768354294	0.3964883613583394	0.5487830096335674	0.7224865828537258	0.8466378830696676	0.9448256646647387	-28.988156779579366	0.43648004782121963	0.4876386978528429	0.8979301971273232	3.0
938.0	773.0	97.0	0.2702702702702703	0.2702702702702703	4.0	4.963963963963964	8.0	0.0	0.125	15.0	12.125	70.0	0.0	14.334536082474228	41.02709407216497	10.549059278350516	11.88872474226804	11.0	12.161744961471694	43.052835051546396	66.41490278698606	2.130434782608696	1.3857142857142857	0.7216494845360825	7.107423155935334	325.23947427043885	103.8373424971363	0.5463917525773195	2.9445038788874953	0.3611111111111111	6.444444444444445	0.17525773195876287	0.0	3.0	1.0	0.0	0.0	1.0	22.0	0.0	0.0	0.0	5.0	41.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	6.0	0.5015591046963572	0.837438763975444	0.6287160477584335	0.9962662476156028	0.631072315521238	0.35725575186331393	0.1976419343544925	0.4962732180690369	0.39825226741733705	1.216021044559564	1.4022803743956023	0.7607270431270569	0.9831951242075352	4.823274260996753	0.762626622220759	0.6	0.8265498866510643	0.7731214752113471	0.9033715072998671	0.8558178655890631	0.43844353695674654	0.36103589489147714	0.5554627060307209	0.6499732402763857	0.8274384199530205	0.9159447838090368	-18.415786366853833	0.4044522123212109	0.493476466290091	0.8587503510061122	4.0
1098.0	906.0	121.0	0.3310344827586207	0.21379310344827587	5.0	4.593103448275862	6.0	0.0	0.5	10.0	20.166666666666668	87.0	0.0	15.669972451790636	46.53112258953169	11.779132231404962	12.72751046831956	14.0	13.023866798666859	45.78650137741047	72.09193012252054	2.6538461538461537	1.3908045977011494	0.71900826446281	7.909090909090909	384.5537574106714	133.38660670879926	0.5206611570247934	4.090909090909091	0.3888888888888889	5.818181818181818	0.18181818181818182	0.0	8.0	2.0	0.0	0.0	0.0	15.0	3.0	1.0	0.0	5.0	60.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	5.0	2.0	0.15221113266818237	6.0	0.2541972318516153	0.8062532765144614	0.5952516232859574	0.9519764744115551	0.6252797619330878	0.33118460098193364	0.17716224751228393	0.453129603916527	0.3909747806830996	1.2174246042814925	1.4019925379155809	0.7585647797073962	0.9827915381854858	5.58110807711441	0.7458069379685301	0.35714285714285715	0.8383980536758558	0.7912940615725047	0.9417338376683162	0.8402523408649173	0.4562919727986979	0.38434592329886996	0.6241035837398994	0.6158367510016566	0.8392744373307625	0.8912013179952862	-28.118078140433557	0.45913151909733735	0.46945254129473335	0.8900089820225653	1.0
929.0	768.0	99.0	0.22522522522522523	0.3153153153153153	4.0	5.216216216216216	10.0	0.0	0.0	18.0	9.9	67.0	0.0	14.465050505050508	35.27740909090912	10.798272727272732	11.942792525252527	11.0	12.516099999999998	45.253535353535355	56.348441235938374	2.391304347826087	1.4776119402985075	0.6767676767676768	6.733753362236721	451.66015625	78.64251893939395	0.5050505050505051	2.814105882725794	0.3333333333333333	5.363636363636363	0.1717171717171717	0.0	0.0	1.0	0.0	0.0	4.0	26.0	0.0	0.0	0.0	4.0	40.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.42977916068453387	6.0	0.549875095111634	0.8188742124685058	0.6501290106423224	1.0040905249143908	0.647480475625196	0.3395809396841727	0.21133386523938247	0.5040988911114282	0.41923096631583007	1.1861108567921668	1.4011837877001616	0.7237791632470721	0.9816580034568857	4.864035888895183	0.7690716014855241	0.4	0.8064723386547428	0.7549556895962493	0.8549769505779419	0.8830129152439947	0.4095774791916936	0.3406072495694238	0.47697356952733827	0.7141008880365257	0.8070943234358453	0.9439954175259003	-14.882046781065327	0.45693849848066354	0.4846088750889295	0.8905500579902547	3.0
1038.0	871.0	103.0	0.24	0.352	1.0	5.432	10.0	0.0	0.0	14.0	10.3	80.0	0.0	15.3821359223301	27.180500000000023	12.027000000000001	14.265244077669903	14.0	12.68835289967788	53.01844660194175	87.30086861973946	2.625	1.2875	0.7766990291262136	7.882634225314345	226.80055401662048	168.8476150274377	0.6019417475728155	5.123712246454325	0.4166666666666667	7.0	0.1650485436893204	0.0	1.0	0.0	0.0	0.0	1.0	18.0	2.0	1.0	0.0	2.0	54.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	4.0	0.1410357528331382	6.0	0.1949222935203816	0.8419487765085297	0.6498827879395547	0.9741989713267374	0.6670945125865771	0.35807075544655564	0.21117381903004384	0.47453181786703635	0.4450150887231226	1.253925322393457	1.414213562373095	0.8058822833381855	1.0	5.50309214601949	0.794302932969917	0.3333333333333333	0.8589260277968641	0.8223828251440374	0.9244021766334615	0.8896374823986636	0.48884975437092537	0.4277992943201454	0.6021177795372217	0.7104910515164413	0.8594913765671747	0.9297807797222172	-35.82036390648844	0.47039828232383146	0.4646149503033949	0.9262451283435342	4.0
865.0	718.0	77.0	0.1744186046511628	0.38372093023255816	5.0	5.732558139534884	6.0	0.0	0.16666666666666666	19.0	12.833333333333334	64.0	0.0	18.12034632034632	47.681893939393944	9.796818181818185	11.245241125541126	15.0	11.20814326018867	55.69047619047619	104.19232424324693	2.5714285714285716	1.203125	0.8311688311688312	7.293476893416829	230.55555555555554	175.95204795204802	0.6363636363636364	3.1908961408698624	0.4166666666666667	7.833333333333333	0.24675324675324675	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	1.0	0.0	3.0	37.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	3.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	0.22490579897807422	6.0	0.2878214142767036	0.84838001438642	0.6174317952438331	0.97809004563657	0.6312627329132975	0.36564931797080147	0.19061101088901122	0.47833006868667405	0.3984926379651648	1.1862411553011079	1.401680837926609	0.7263667013871392	0.9823545857053204	4.543611993912367	0.8032047129939912	0.5	0.7961293711758499	0.7482922672684882	0.8811834618371277	0.8491900945444636	0.3963203363651769	0.3336798740340807	0.5130324257314665	0.6504069865726905	0.7972269838093456	0.9047230438792551	-11.64623560779266	0.386033306447098	0.5097962681506859	0.8294657634828093	3.0
806.0	679.0	76.0	0.31958762886597936	0.3402061855670103	1.0	5.154639175257732	5.0	0.0	0.2	23.0	15.2	73.0	0.0	19.76421052631579	21.093842105263178	14.09326315789474	13.324235789473684	16.0	14.836745963215662	58.62105263157895	467.8544885419437	2.3043478260869565	1.0410958904109588	0.9605263157894737	8.373674286275504	60.55363321799308	1133.581140350877	0.8157894736842105	4.358898943540673	0.4166666666666667	7.2	0.23684210526315788	0.0	2.0	0.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	2.0	38.0	1.0	5.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	6.0	2.0	2.0	1.0	0.0	0.0	0.0	6.0	0.0	8.0	4.0	0.12493156180901058	6.0	0.22779514558801217	0.8572282503068579	0.7548991839219438	0.9064004024507752	0.8328539813980729	0.36841984733578687	0.28493638894300843	0.4107808447814639	0.6936457543306214	1.2313931410157772	1.4142135623730947	0.7801969701554131	1.0	4.994505719670187	0.8324176199450312	0.4444444444444444	0.831413831827252	0.782467925250125	0.9201017430020505	0.8504145668685916	0.4463831811766579	0.37299996637171273	0.5846365672324161	0.638003141229157	0.8327715280411083	0.9050863498247417	19.92659501830206	0.42050050303650194	0.4856343187342768	0.9087996818990495	3.0
