numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	consistencyErrors	semanticErrors	sumErrors	score
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous
																																																																																																										class
694.0	573.0	123.0	0.4666666666666667	0.17037037037037037	3.0	4.155555555555556	6.0	0.0	0.0	19.0	20.5	91.0	0.43703703703703706	13.078048780487805	56.03237804878049	10.536707317073173	8.504519512195122	10.0	12.457975602129121	39.19918699186992	79.23274575857312	2.111111111111111	0.7398373983739838	8.205193675473634	377.85704848725067	142.01410060975613	0.5772357723577236	2.1640071232018374	0.5277777777777778	5.75	0.13008130081300814	3.0	0.0	17.0	1.0	0.0	18.0	16.0	0.0	1.0	0.0	3.0	31.0	3.0	0.0	0.0	0.0	1.0	4.0	0.0	7.0	0.0	0.0	2.0	0.0	2.0	0.0	5.0	7.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.9850846529006958	6.0	1.0218996378761656	1.2592393229593903	1.0588014453129488	1.6726436619044778	0.6330107657882097	0.07757531978350436	0.0543635043726477	0.14049666542921546	0.38693804017745126	1.7788167043148777	2.60222564824356	0.15532339482402702	0.2900360120938492	5.581720057509389	1.1393638356630318	0.5	1.1600980875144915	0.8857788826483887	1.5031986507474262	0.5892626914000743	0.06708953214344221	0.031325453862697694	0.12122385223916088	0.2584099851974357	1.185913498492782	0.7889266793017002	-83.50092988211452	0.18053633117675782	0.6164894612630208	-0.2613180210269476	1	0	1	2
1052.0	873.0	180.0	0.43283582089552236	0.18407960199004975	3.0	4.243781094527363	9.0	0.0	0.0	21.0	20.0	110.0	0.4427860696517413	13.555555555555555	59.165000000000035	9.975555555555559	8.576	11.0	11.429527900616531	40.55555555555556	57.314815240919884	2.1578947368421053	0.6111111111111112	8.198915917499228	715.3463184557603	96.51190476190479	0.45	2.6832815729997477	0.5555555555555556	6.666666666666667	0.1388888888888889	5.0	0.0	31.0	1.0	0.0	22.0	22.0	0.0	0.0	0.0	6.0	45.0	2.0	2.0	0.0	0.0	0.0	5.0	0.0	8.0	0.0	0.0	3.0	0.0	3.0	0.0	8.0	7.0	4.0	4.0	2.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	4.0	0.9832385182380676	6.0	1.0255063817395547	1.2418907194813802	1.0944721621085027	1.434066321853537	0.7631949411474168	0.07332301979824997	0.05116235508598099	0.0985307229406116	0.5192528133262413	1.6636330376266915	2.2178661553213757	0.13472428329483307	0.23142768667125568	7.1534027390473405	1.1922337898412234	0.6666666666666666	1.1148886951223274	0.8541022259657356	1.4859472074776476	0.5747863865335764	0.06179955289362509	0.030453764997297128	0.10809393080337293	0.28173427287692693	1.1265789301793003	0.7581553983014014	356.86609582418595	0.2924929046630859	0.5958056640625	0.2599932248718511	0	0	0	3
938.0	773.0	169.0	0.45901639344262296	0.16939890710382513	2.0	4.120218579234972	8.0	0.0	0.125	15.0	21.125	100.0	0.39344262295081966	13.893786982248521	59.2440125739645	10.244016272189352	9.355897633136095	10.0	12.161744961471694	39.46819526627219	52.67470512712835	2.4	0.591715976331361	7.6923076923076925	603.6773302157509	78.4666838178544	0.40828402366863903	2.3076923076923075	0.5277777777777778	6.222222222222222	0.14201183431952663	2.0	3.0	24.0	1.0	0.0	18.0	14.0	0.0	0.0	0.0	5.0	51.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	10.0	0.0	0.0	3.0	0.0	10.0	0.0	13.0	4.0	3.0	2.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	6.0	1.0274269280009896	1.3547490433092764	1.0146363567124885	1.6610482616439164	0.6108409852633162	0.08718965286296189	0.04411879760450754	0.12059329677565234	0.36584784381991525	1.763353015210818	2.1173285380494105	0.1471894270118549	0.2121343886167848	7.409908059287277	1.2349846765478794	0.4444444444444444	1.1875282668414546	1.1140133780240262	1.245279369834787	0.8945891219348024	0.06773786327185863	0.06308134154692879	0.07577602644720605	0.8324709608635684	1.188125891571718	0.9541039347516836	587.9465174208809	0.2798753356933594	0.6394805908203125	0.22410064355253237	1	0	1	4
1098.0	906.0	200.0	0.4955357142857143	0.14285714285714285	3.0	3.9732142857142856	6.0	0.0	0.5	10.0	33.333333333333336	119.0	0.35267857142857145	17.933333333333334	52.869666666666674	14.166	10.263683333333333	16.0	13.023866798666859	49.333333333333336	56.67664547393377	2.5853658536585367	0.595	8.414570696119915	609.5284473662853	97.9032098765432	0.405	3.2526911934581184	0.7222222222222222	6.0	0.15	4.0	7.0	24.0	1.0	0.0	28.0	15.0	1.0	0.0	0.0	5.0	62.0	2.0	2.0	0.0	1.0	1.0	4.0	1.0	4.0	0.0	0.0	1.0	0.0	5.0	0.0	8.0	12.0	3.0	4.0	0.0	3.0	2.0	0.0	2.0	10.0	0.0	5.0	1.0	0.9777715802192688	6.0	1.0051598302368272	1.1144950051992357	0.887736467519467	1.3431939070662853	0.6609146027608195	0.06717772387333448	0.03937326489286941	0.10214194532901744	0.3854759645123372	1.7152376407591714	2.2921563318967597	0.16456370833207845	0.28210235924655236	7.214415715548095	1.0413112138543898	0.5833333333333334	1.1746134656471046	0.9964983411076207	1.4271310957343946	0.6982528403214616	0.07853228044609371	0.05520538432789601	0.13079076760563957	0.42208930598489436	1.1828174290287683	0.8288078543346271	-1119.8748343573507	0.45006067449396303	0.470078125	6.779267362444839	1	0	1	1
929.0	768.0	163.0	0.4342857142857143	0.2057142857142857	2.0	4.3028571428571425	10.0	0.0	0.0	18.0	16.3	90.0	0.3657142857142857	12.900368098159511	57.42178834355829	9.299515337423315	9.191667116564417	9.0	12.516099999999998	38.38588957055215	46.185067161588655	1.8333333333333333	0.5521472392638037	7.049344049891617	766.2835249042145	59.563828893184315	0.38650306748466257	2.193129259966281	0.5555555555555556	5.7272727272727275	0.18404907975460122	0.0	0.0	23.0	1.0	0.0	20.0	25.0	0.0	0.0	0.0	4.0	37.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	1.0	1.0	0.0	8.0	0.0	11.0	6.0	5.0	5.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	2.0	4.0	0.9906773567199707	6.0	1.0343917158549036	1.1432869204326455	0.689846780169712	1.5573503205866746	0.44296185068356203	0.06580756302770999	0.023225607933937464	0.12493830902885117	0.18589660861004714	1.5353979977723005	2.3562258807192777	0.1190774223353125	0.26425663678574374	6.018766807763608	1.0031278012939346	0.4444444444444444	1.0320840382397842	0.7435319219602509	1.353942715378187	0.5491605468349269	0.05442953585771045	0.027042365115351408	0.09999898184154798	0.2704264045228082	1.0485221089591168	0.7744213703407856	121.05702129276946	0.34615144729614256	0.6003228251139323	0.00861678072929114	1	0	1	3
1038.0	871.0	173.0	0.47692307692307695	0.22564102564102564	2.0	4.394871794871795	10.0	0.0	0.0	14.0	17.3	105.0	0.358974358974359	13.625202312138729	52.83966184971101	10.18705780346821	10.883597341040463	10.0	12.68835289967788	42.73352601156069	55.72089770677045	2.9375	0.6069364161849711	7.983002173331908	701.8919713753553	91.37517001020059	0.4393063583815029	4.029515382729439	0.5277777777777778	7.0	0.11560693641618497	4.0	1.0	28.0	0.0	0.0	22.0	18.0	2.0	1.0	0.0	2.0	58.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	8.0	1.0	0.0	0.0	0.0	5.0	0.0	4.0	6.0	4.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	4.0	0.9838635921478271	6.0	1.030430092935797	1.319338834167426	1.1586363966849058	1.6148837035609156	0.7174735828530828	0.08958084404149526	0.06699210188491644	0.12026463597534365	0.557039077544383	1.8830023731687424	2.487633357656737	0.18634641168137697	0.3009520569987465	7.845043024104011	1.2404102149091947	0.9	1.2713518909568209	0.9951431068207951	1.6874853111051624	0.5897195669034057	0.0877145803826775	0.05905057513364942	0.13305787517901668	0.44379616805245464	1.2891218322046218	0.7639306865325357	-1537.0593394618888	0.38651535599320025	0.5262359619140625	0.2445579376671922	8	0	8	4
865.0	718.0	150.0	0.44654088050314467	0.20754716981132076	3.0	4.459119496855346	6.0	0.0	0.16666666666666666	19.0	25.0	92.0	0.4591194968553459	16.666666666666668	64.14800000000001	10.52266666666667	8.560833333333333	14.0	11.20814326018867	47.0	53.82501808056761	2.138888888888889	0.6133333333333333	7.511768544535079	875.5165289256199	77.34344827586204	0.42	2.3678400846904055	0.5833333333333334	7.833333333333333	0.16666666666666666	5.0	0.0	27.0	0.0	0.0	18.0	9.0	0.0	0.0	0.0	3.0	42.0	2.0	1.0	0.0	0.0	1.0	5.0	1.0	5.0	0.0	0.0	1.0	0.0	5.0	0.0	7.0	5.0	5.0	4.0	2.0	2.0	2.0	0.0	0.0	4.0	0.0	1.0	2.0	0.9817614555358887	6.0	1.0125493388044795	1.3887546919589147	1.1102043827269972	1.699574363310005	0.6532249524903513	0.08179301730908271	0.04902677954817025	0.12392779032018741	0.3956076310366034	1.7801595733824183	2.41016196681866	0.13848113900551623	0.2294272939386196	6.307346590044299	1.1919764649963198	0.5714285714285714	1.1753479416448511	0.8861986398797235	1.5258100689975789	0.5808053426085561	0.06127374328386591	0.035510796606558315	0.10064041828899539	0.3528482612680205	1.1940923138651416	0.7825956779007394	169.01092595098814	0.20113265567355687	0.6642607116699218	0.5986635339197791	0	0	0	3
806.0	679.0	130.0	0.46357615894039733	0.2251655629139073	3.0	4.403973509933775	5.0	0.0	0.2	23.0	26.0	96.0	0.3576158940397351	18.400000000000002	43.13269230769234	13.702307692307695	10.391869230769231	15.0	14.836745963215662	52.15384615384616	80.5555828342405	2.1515151515151514	0.7384615384615385	8.419756985347481	402.1253471802922	157.4226244343892	0.5846153846153846	3.5082320772281173	0.5	7.6	0.17692307692307693	4.0	2.0	18.0	0.0	0.0	16.0	14.0	0.0	0.0	0.0	3.0	39.0	1.0	4.0	0.0	0.0	0.0	1.0	1.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	10.0	4.0	3.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	8.0	4.0	0.9844509959220886	6.0	1.0299059110008362	1.2461894050758764	0.9195512857203371	1.5628055136600834	0.5883977741841672	0.08536807584602002	0.04066827003523954	0.12016713364065301	0.33843089040347474	1.703161080327007	2.2568911093465176	0.16676311822144488	0.28328710735178964	6.174656871668115	1.1669004652564214	0.42857142857142855	1.127577304460527	0.9365148233599427	1.4722834599772343	0.6360968175071559	0.07436723825668803	0.036298198481272026	0.14985944929331507	0.2422149464210744	1.1396072535288724	0.7740406430111203	123.04498301407038	0.25124360826280384	0.6026729329427083	0.4957293119626782	0	0	0	3
